1.37837837838; 73386.5082976; 1.89407237868; 32000.0; -43.3770601814; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 32000.0; -35.5162990072; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 32000.0; -27.655537833; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 38000.0; -47.3455361072; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 38000.0; -38.4577787732; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 38000.0; -29.5700214392; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 44000.0; -56.434302038; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 44000.0; -48.7977814345; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 44000.0; -41.1612608309; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 44000.0; -33.5247402273; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 50000.0; -67.8198400692; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 50000.0; -58.951880673; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 50000.0; -50.0839212768; 0; ; 0; 0; 0
1.37837837838; 73386.5082976; 1.89407237868; 50000.0; -41.2159618805; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 32000.0; -43.3770601814; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 32000.0; -35.5162990072; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 32000.0; -27.655537833; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 38000.0; -47.3455361072; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 38000.0; -38.4577787732; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 38000.0; -29.5700214392; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 44000.0; -56.434302038; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 44000.0; -48.7977814345; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 44000.0; -41.1612608309; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 44000.0; -33.5247402273; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 50000.0; -67.8198400692; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 50000.0; -58.951880673; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 50000.0; -50.0839212768; 0; ; 0; 0; 0
1.37837837838; 73471.7532328; 3.15678729781; 50000.0; -41.2159618805; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 32000.0; -43.3770601814; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 32000.0; -35.5162990072; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 32000.0; -27.655537833; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 38000.0; -47.3455361072; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 38000.0; -38.4577787732; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 38000.0; -29.5700214392; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 44000.0; -56.434302038; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 44000.0; -48.7977814345; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 44000.0; -41.1612608309; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 44000.0; -33.5247402273; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 50000.0; -67.8198400692; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 50000.0; -58.951880673; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 50000.0; -50.0839212768; 0; ; 0; 0; 0
1.37837837838; 73567.5037196; 4.41950221693; 50000.0; -41.2159618805; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 32000.0; -43.3770601814; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 32000.0; -35.5162990072; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 32000.0; -27.655537833; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 38000.0; -47.3455361072; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 38000.0; -38.4577787732; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 38000.0; -29.5700214392; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 44000.0; -56.434302038; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 44000.0; -48.7977814345; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 44000.0; -41.1612608309; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 44000.0; -33.5247402273; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 50000.0; -67.8198400692; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 50000.0; -58.951880673; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 50000.0; -50.0839212768; 0; ; 0; 0; 0
1.37837837838; 73649.7662146; 5.68221713605; 50000.0; -41.2159618805; 0; ; 0; 0; 0
